2020-06-27 09:42:21,475	INFO	Total steps: 1611429	Episode: 2520/650	Avg reward: 14.80	Avg steps: 613
2020-06-27 09:46:52,026	INFO	Total steps: 1623710	Episode: 2540/426	Avg reward: 14.90	Avg steps: 613
2020-06-27 09:51:16,443	INFO	Total steps: 1635543	Episode: 2560/564	Avg reward: 14.45	Avg steps: 590
2020-06-27 09:55:58,044	INFO	Total steps: 1648285	Episode: 2580/598	Avg reward: 14.45	Avg steps: 636
2020-06-27 10:00:33,107	INFO	Total steps: 1660711	Episode: 2600/634	Avg reward: 14.45	Avg steps: 620
2020-06-27 10:05:12,830	INFO	Total steps: 1673316	Episode: 2620/572	Avg reward: 13.05	Avg steps: 629
2020-06-27 10:09:46,787	INFO	Total steps: 1685453	Episode: 2640/580	Avg reward: 15.20	Avg steps: 605
2020-06-27 10:14:35,208	INFO	Total steps: 1698509	Episode: 2660/530	Avg reward: 13.85	Avg steps: 651
2020-06-27 10:19:07,964	INFO	Total steps: 1710971	Episode: 2680/570	Avg reward: 14.65	Avg steps: 622
2020-06-27 10:23:39,887	INFO	Total steps: 1723439	Episode: 2700/674	Avg reward: 14.60	Avg steps: 622
2020-06-27 10:28:05,411	INFO	Total steps: 1735609	Episode: 2720/518	Avg reward: 13.65	Avg steps: 607
2020-06-27 10:32:34,966	INFO	Total steps: 1748042	Episode: 2740/482	Avg reward: 14.65	Avg steps: 620
2020-06-27 10:36:49,368	INFO	Total steps: 1759737	Episode: 2760/507	Avg reward: 15.15	Avg steps: 583
2020-06-27 10:41:14,991	INFO	Total steps: 1771943	Episode: 2780/539	Avg reward: 14.35	Avg steps: 609
2020-06-27 10:45:25,613	INFO	Total steps: 1783442	Episode: 2800/516	Avg reward: 14.90	Avg steps: 573
2020-06-27 10:49:45,197	INFO	Total steps: 1795302	Episode: 2820/617	Avg reward: 13.55	Avg steps: 592
2020-06-27 10:54:13,260	INFO	Total steps: 1807567	Episode: 2840/567	Avg reward: 14.05	Avg steps: 612
2020-06-27 10:58:30,568	INFO	Total steps: 1819340	Episode: 2860/602	Avg reward: 14.75	Avg steps: 587
2020-06-27 11:02:49,562	INFO	Total steps: 1831225	Episode: 2880/557	Avg reward: 14.45	Avg steps: 593
2020-06-27 11:07:04,878	INFO	Total steps: 1842908	Episode: 2900/645	Avg reward: 15.05	Avg steps: 583
2020-06-27 11:11:18,876	INFO	Total steps: 1854502	Episode: 2920/419	Avg reward: 15.05	Avg steps: 578
2020-06-27 11:15:35,442	INFO	Total steps: 1866231	Episode: 2940/504	Avg reward: 15.55	Avg steps: 585
2020-06-27 11:19:54,895	INFO	Total steps: 1878109	Episode: 2960/545	Avg reward: 14.55	Avg steps: 592
2020-06-27 11:24:05,483	INFO	Total steps: 1889548	Episode: 2980/514	Avg reward: 14.90	Avg steps: 570
2020-06-27 11:28:36,398	INFO	Total steps: 1901951	Episode: 3000/587	Avg reward: 14.15	Avg steps: 619
2020-06-27 11:32:36,521	INFO	Total steps: 1912958	Episode: 3020/715	Avg reward: 15.45	Avg steps: 549
2020-06-27 11:36:45,967	INFO	Total steps: 1924354	Episode: 3040/672	Avg reward: 15.85	Avg steps: 568
2020-06-27 11:41:02,762	INFO	Total steps: 1935977	Episode: 3060/483	Avg reward: 16.10	Avg steps: 580
2020-06-27 11:45:35,792	INFO	Total steps: 1948392	Episode: 3080/754	Avg reward: 15.15	Avg steps: 619
2020-06-27 11:49:57,246	INFO	Total steps: 1960276	Episode: 3100/511	Avg reward: 15.10	Avg steps: 593
2020-06-27 11:54:37,085	INFO	Total steps: 1973004	Episode: 3120/684	Avg reward: 15.15	Avg steps: 635
2020-06-27 11:59:15,825	INFO	Total steps: 1985619	Episode: 3140/569	Avg reward: 14.95	Avg steps: 629
2020-06-27 12:03:48,963	INFO	Total steps: 1998047	Episode: 3160/725	Avg reward: 14.80	Avg steps: 620
2020-06-27 12:08:05,777	INFO	Total steps: 2009795	Episode: 3180/487	Avg reward: 14.75	Avg steps: 586
2020-06-27 12:12:19,740	INFO	Total steps: 2021398	Episode: 3200/597	Avg reward: 15.50	Avg steps: 579
2020-06-27 12:16:30,859	INFO	Total steps: 2032829	Episode: 3220/697	Avg reward: 14.90	Avg steps: 570
2020-06-27 12:21:03,822	INFO	Total steps: 2045284	Episode: 3240/449	Avg reward: 15.10	Avg steps: 621
2020-06-27 12:25:13,698	INFO	Total steps: 2056727	Episode: 3260/509	Avg reward: 15.55	Avg steps: 571
2020-06-27 12:29:24,264	INFO	Total steps: 2068181	Episode: 3280/602	Avg reward: 15.70	Avg steps: 571
2020-06-27 12:33:44,098	INFO	Total steps: 2080076	Episode: 3300/487	Avg reward: 14.70	Avg steps: 593
2020-06-27 12:38:05,343	INFO	Total steps: 2091993	Episode: 3320/584	Avg reward: 14.95	Avg steps: 594
2020-06-27 12:42:32,709	INFO	Total steps: 2104193	Episode: 3340/432	Avg reward: 14.80	Avg steps: 609
2020-06-27 12:46:39,717	INFO	Total steps: 2115427	Episode: 3360/689	Avg reward: 16.25	Avg steps: 560
2020-06-27 12:50:56,261	INFO	Total steps: 2127119	Episode: 3380/583	Avg reward: 15.35	Avg steps: 583
2020-06-27 12:55:13,783	INFO	Total steps: 2138882	Episode: 3400/670	Avg reward: 14.75	Avg steps: 587
2020-06-27 12:59:33,475	INFO	Total steps: 2150740	Episode: 3420/473	Avg reward: 15.05	Avg steps: 591
2020-06-27 13:03:51,406	INFO	Total steps: 2162533	Episode: 3440/724	Avg reward: 15.15	Avg steps: 588
2020-06-27 13:08:18,474	INFO	Total steps: 2174737	Episode: 3460/616	Avg reward: 14.05	Avg steps: 609
2020-06-27 13:12:57,070	INFO	Total steps: 2187430	Episode: 3480/717	Avg reward: 14.55	Avg steps: 633
